token	lemma	POS	morph	treated
bien	bien1	ADVgen	DEGRE=p	bien
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	estoient
ouvrées	ovrer	VERppe	NOMB.=p|GENRE=f|CAS=n	ouvrées
;	;	PONfbl	MORPH=empty	;
Kil	qui+il	PROrel.PROper	NOMB.=p|GENRE=m|CAS=n	Kil
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
en	en1	PRE	MORPH=empty	en
chascune	chascun	DETind	NOMB.=s|GENRE=f|CAS=r	chascune
flourete	floreté	NOMcom	NOMB.=s|GENRE=f|CAS=r	flourete
Atachie	atachier2	VERppe	NOMB.=s|GENRE=f|CAS=r	Atachie
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
campenete	champenter	NOMcom	NOMB.=s|GENRE=f|CAS=r	campenete
:	:	PONfbl	MORPH=empty	:
Dedens	dedenz	ADVgen	DEGRE=-	Dedens
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
que	que4	CONsub	MORPH=empty	que
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=n	riens
n’	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
paroit	paroir	VERcjg	MODE=con|TEMPS=ipf|PERS.=3|NOMB.=s	paroit
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
très	très	ADVgen	MORPH=empty	très
douchement	doucement	ADVgen	DEGRE=p	douchement
sonnoit	soner	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	sonnoit
Quant	cant1	CONsub	MORPH=empty	Quant
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
mantel	mantel	NOMcom	NOMB.=s|GENRE=m|CAS=r	mantel
feroit	faire	VERcjg	MODE=con|PERS.=3|NOMB.=s	feroit
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
vens	vent	NOMcom	NOMB.=s|GENRE=m	vens
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	di
bien	bien1	ADVgen	DEGRE=-	bien
par	par	PRE	MORPH=empty	par
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r	tel
couvens	covent2	NOMcom	NOMB.=s|GENRE=m|CAS=r	couvens
Harpe	harpe	NOMcom	NOMB.=s|GENRE=f|CAS=r	Harpe
,	,	PONfbl	MORPH=empty	,
ne	ne2	CONcoo	MORPH=empty	ne
viele	vïele	NOMcom	NOMB.=s|GENRE=f	viele
,	,	PONfbl	MORPH=empty	,
ne	ne2	CONcoo	MORPH=empty	ne
rote	rompre	NOMcom	NOMB.=s|GENRE=f|CAS=r	rote
,	,	PONfbl	MORPH=empty	,
Ne	ne1	ADVneg	MORPH=empty	Ne
rendènt	rendre	VERcjg	MODE=ind|TEMPS=pst|NOMB.=p	rendènt
pas	pas	ADVneg	MORPH=empty	pas
si	si	ADVgen	DEGRE=-	si
douche	douz	ADJqua	MODE=ind|NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douche
note	noter1	ADJqua	NOMB.=s|GENRE=f|CAS=r	note
Con	come1	CONsub	MORPH=empty	Con
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
escaletes	eschaitle	NOMcom	NOMB.=p|GENRE=f|CAS=r	escaletes
'	'	PONfbl	MORPH=empty	'
d’	de	PRE	MORPH=empty	d
argent	argent	NOMcom	NOMB.=s|GENRE=m|CAS=r	argent
.	.	PONfrt	MORPH=empty	.
Quant	cant1	CONsub	MORPH=empty	Quant
atornée	atorner	VERppe	NOMB.=s|GENRE=f|CAS=n	atornée
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
si	si	ADVgen	DEGRE=-	si
gent	gent1	ADJqua	NOMB.=s|GENRE=f|CAS=n	gent
,	,	PONfbl	MORPH=empty	,
Molt	mout	ADVgen	DEGRE=-	Molt
prisoient	prisier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	prisoient
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
vestement	vestement	NOMcom	NOMB.=s|GENRE=m|CAS=r	vestement
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	di
outréément	outreement	ADVgen	DEGRE=-	outréément
Que	que4	CONsub	MORPH=empty	Que
tant	tant	ADVgen	DEGRE=-	tant
prisoient	prisier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	prisoient
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
biauté	biauté	NOMcom	NOMB.=s|GENRE=f|CAS=r	biauté
Que	que4	CONsub	MORPH=empty	Que
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
atour	ator	NOMcom	NOMB.=s|GENRE=m|CAS=r	atour
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
mesconté	mesconte	VERppe	NOMB.=s|GENRE=f|CAS=r	mesconté
:	:	PONfbl	MORPH=empty	:
Tant	tant	ADVgen	DEGRE=-	Tant
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
plaisans	plaire	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	plaisans
et	et	CONcoo	MORPH=empty	et
bien	bien1	ADVgen	DEGRE=p	bien
faite	faire	VERppe	NOMB.=s|GENRE=f|CAS=n	faite
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
s’	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
afaite	afaitier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	afaite
A	a3	PRE	MORPH=empty	A
faire	faire	VERinf	MORPH=empty	faire
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
descripcion	descricïon	NOMcom	NOMB.=s|GENRE=f|CAS=r	descripcion
De	de	PRE	MORPH=empty	De
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
facon	façon	NOMcom	NOMB.=s|GENRE=f|CAS=r	facon
.	.	PONfrt	MORPH=empty	.
Gente	gent2	ADJqua	NOMB.=s|GENRE=f|CAS=n	Gente
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
de	de	PRE	MORPH=empty	de
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
et	et	CONcoo	MORPH=empty	et
adroite	adroit	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	adroite
,	,	PONfbl	MORPH=empty	,
Par	par	PRE	MORPH=empty	Par
flans	flanc	NOMcom	NOMB.=p|GENRE=m|CAS=r	flans
déliée	delitier	VERppe	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	déliée
et	et	CONcoo	MORPH=empty	et
estroite	estroit	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	estroite
,	,	PONfbl	MORPH=empty	,
Hance	hanste	NOMcom	NOMB.=s|GENRE=f|CAS=r	Hance
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
basse	bas	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	basse
sous	soz	PRE	MORPH=empty	sous
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
chainture	chaitive	NOMcom	NOMB.=s|GENRE=f|CAS=r	chainture
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
molt	mout	ADVgen	DEGRE=-	molt
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
de	de	PRE	MORPH=empty	de
biele	bien1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	biele
estature	estature	NOMcom	NOMB.=s|GENRE=f|CAS=r	estature
;	;	PONfbl	MORPH=empty	;
Cief	chief1	ADJqua	NOMB.=s|GENRE=m|CAS=r	Cief
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
crespé	cresp	NOMcom	NOMB.=s|GENRE=m|CAS=r	crespé
,	,	PONfbl	MORPH=empty	,
luisant	luisir	VERppa	NOMB.=s|GENRE=m|CAS=r	luisant
et	et	CONcoo	MORPH=empty	et
sor	sor1	ADJqua	MORPH=empty	sor
,	,	PONfbl	MORPH=empty	,
De	de	PRE	MORPH=empty	De
coulour	color	NOMcom	NOMB.=s|GENRE=f|CAS=r	coulour
resembloit	resembler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	resembloit
bien	bien1	ADVgen	DEGRE=p	bien
or	or1	ADVgen	NOMB.=s|CAS=r	or
;	;	PONfbl	MORPH=empty	;
Front	front	NOMcom	NOMB.=s|GENRE=m|CAS=r	Front
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
blanc	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	blanc
con	come1	CONsub	MORPH=empty	con
voirre	voirre	NOMcom	NOMB.=s|GENRE=m|CAS=r	voirre
poli	polir	VERppe	MODE=ind|NOMB.=s|GENRE=m|CAS=r	poli
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
d’	de	PRE	MORPH=empty	d
itant	itant	ADVgen	MORPH=empty	itant
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r	as
gens	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	gens
abieli	abisier	VERppe	NOMB.=s|GENRE=m|CAS=r	abieli
Qu’	que2	CONsub	CAS=r	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
sorcius	sorcil	NOMcom	NOMB.=p|GENRE=m|CAS=r	sorcius
brunès	bruner	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	brunès
;	;	PONfbl	MORPH=empty	;
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	Les
iex	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	iex
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
et	et	CONcoo	MORPH=empty	et
clers	cler	ADJqua	NOMB.=s|GENRE=m|CAS=n	clers
et	et	CONcoo	MORPH=empty	et
nès	nef2	NOMcom	NOMB.=s|CAS=r	nès
1	1	PROadv	MORPH=empty	1
;	;	PONfbl	MORPH=empty	;
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	Le
nès	nef2	NOMcom	NOMB.=s|GENRE=m|CAS=r	nès
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
droit	droit	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	droit
et	et	CONcoo	MORPH=empty	et
voutis	voutiz	ADJqua	NOMB.=s|GENRE=m|CAS=r	voutis
.	.	PONfrt	MORPH=empty	.
Gaite	gaite	NOMpro	NOMB.=s|GENRE=f|CAS=n	Gaite
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=n	femme
Atis	Atien	NOMcom	NOMB.=s|GENRE=m|CAS=n	Atis
,	,	PONfbl	MORPH=empty	,
Polisenaa	Polinay	NOMpro	NOMB.=s|CAS=n	Polisenaa
,	,	PONfbl	MORPH=empty	,
ne	ne2	CONcoo	MORPH=empty	ne
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
Helainne	Helene	NOMpro	NOMB.=s|GENRE=f|CAS=r	Helainne
!	!	PONfrt	MORPH=empty	!
,	,	PONfbl	MORPH=empty	,
Dydo	Dido	NOMpro	NOMB.=s|GENRE=m|CAS=r	Dydo
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
roïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r	roïne
1	1	PROadv	PERS.=3	1
,	,	PONfbl	MORPH=empty	,
n'	ne1	ADVneg	MORPH=empty	n
Ismaine	Imaine	NOMpro	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Ismaine
.	.	PONfrt	MORPH=empty	.
Antigone2	Antione	NOMpro	NOMB.=s|GENRE=m|CAS=r	Antigone2
,	,	PONfbl	MORPH=empty	,
n’	ne1	CONcoo	MORPH=empty	n
Iseus	Iseut	NOMpro	NOMB.=s|CAS=n	Iseus
-	-	PONfbl	MORPH=empty	-
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
-	-	PONfbl	MORPH=empty	-
blonde	blont	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	blonde
,	,	PONfbl	MORPH=empty	,
Galienne	Galïen	NOMpro	NOMB.=s|GENRE=f|CAS=r	Galienne
.	.	PONfrt	MORPH=empty	.
,	,	PONfbl	MORPH=empty	,
ne	ne2	CONcoo	MORPH=empty	ne
Claramonde	Clarandon	NOMpro	NOMB.=s|GENRE=m|CAS=n	Claramonde
?	?	PONfrt	MORPH=empty	?
N'	ne1	ADVneg	MORPH=empty	N
orent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	orent
pas	pas	ADVneg	MORPH=empty	pas
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
disme	disme	ADJord	NOMB.=s|GENRE=m|CAS=r	disme
biauté	biauté	NOMcom	NOMB.=s|GENRE=f|CAS=r	biauté
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
rose	rose	NOMcom	NOMB.=s|GENRE=f|CAS=r	rose
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
naist	naistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	naist
en	en1	PROadv	MORPH=empty	en
esté	esté1	NOMcom	NOMB.=s	esté
,	,	PONfbl	MORPH=empty	,
Quant	cant1	CONsub	MORPH=empty	Quant
s’	son4	PROper	PERS.=3|NOMB.=s|GENRE=f	s
aeuvre	avoir	VERcjg	NOMB.=s	aeuvre
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
matinée	matinee	NOMcom	NOMB.=s|GENRE=f|CAS=n	matinée
,	,	PONfbl	MORPH=empty	,
N’	ne1	ADVneg	MORPH=empty	N
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
si	si	ADVgen	DEGRE=-	si
bien	bien1	ADVgen	DEGRE=p	bien
enluminée	enluminer	VERppe	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	enluminée
Com	come1	CONsub	MORPH=empty	Com
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
ot	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
bouche	boche	NOMcom	NOMB.=s|GENRE=f|CAS=r	bouche
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
fache	face	NOMcom	NOMB.=s|GENRE=f|CAS=n	fache
;	;	PONfbl	MORPH=empty	;
N’	ne1	ADVneg	MORPH=empty	N
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
qu’	que4	CONsub	MORPH=empty	qu
entendre	entendre	VERinf	MORPH=empty	entendre
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
fache	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	fache
Chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	Chose
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
estre	estre1	VERinf	MORPH=empty	estre
voire	voir	ADJqua	GENRE=m|DEGRE=-	voire
.	.	PONfrt	MORPH=empty	.
Plus	plus	ADVgen	DEGRE=c	Plus
blanc	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	blanc
que	que1	CONsub	MORPH=empty	que
argent	argent	NOMcom	NOMB.=s|GENRE=m|CAS=r	argent
ne	ne2	CONcoo	MORPH=empty	ne
yvoire	ivoire	NOMcom	NOMB.=s|GENRE=m|CAS=r	yvoire
Ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	Ot
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
fache	face	NOMcom	NOMB.=s|GENRE=f|CAS=r	fache
entre	entre2	PRE	MORPH=empty	entre
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
vermel	vermeil1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	vermel
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
d’	de	PRE	MORPH=empty	d
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	chose
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
esmervel	esmerveillier	VERcjg	NOMB.=s|CAS=r	esmervel
Qu’	que2	CONsub	MORPH=empty	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
plus	plus	ADVgen	DEGRE=-	plus
blanc	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	blanc
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r	col
et	et	CONcoo	MORPH=empty	et
poitrine	poitrine	NOMcom	NOMB.=s|GENRE=f|CAS=r	poitrine
Que	que1	CONsub	MORPH=empty	Que
flour	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=r	flour
de	de	PRE	MORPH=empty	de
lis	Lis	NOMcom	NOMB.=s|GENRE=m|CAS=r	lis
,	,	PONfbl	MORPH=empty	,
ne	ne2	CONcoo	MORPH=empty	ne
flour	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=r	flour
d’	de	PRE	MORPH=empty	d
espine	espine	NOMcom	NOMB.=s|GENRE=f|CAS=r	espine
.	.	PONfrt	MORPH=empty	.
Blanches	blanc	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	Blanches
mains	main2	NOMcom	GENRE=f|CAS=r|DEGRE=c	mains
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
et	et	CONcoo	MORPH=empty	et
bien	bien1	ADVgen	DEGRE=p	bien
fais	faire	VERppe	NOMB.=s|GENRE=m|CAS=r	fais
bras	braz	NOMcom	NOMB.=p|GENRE=m|CAS=r	bras
.	.	PONfrt	MORPH=empty	.
L’	le	DETdef	NOMB.=s|GENRE=f|CAS=r	L
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=n	amie
Carados	Carados	NOMpro	NOMB.=s|GENRE=m|CAS=n	Carados
Brié	brief	NOMpro	NOMB.=s|GENRE=m|CAS=r	Brié
-	-	PONfbl	MORPH=empty	-
bras	braz	NOMcom	NOMB.=p|GENRE=m|CAS=r	bras
?	?	PONfrt	MORPH=empty	?
Ne	ne1	ADVneg	MORPH=empty	Ne
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
onques	onque	ADVgen	DEGRE=-	onques
si	si	ADVgen	DEGRE=-	si
bien	bien1	ADVgen	DEGRE=p	bien
séans	sëoir	VERppa	NOMB.=s|GENRE=m|CAS=n	séans
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
n'	ne1	ADVneg	MORPH=empty	n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
pas	pas	ADVneg	MORPH=empty	pas
plus	plus	ADVgen	DEGRE=-	plus
de	de	PRE	MORPH=empty	de
XV	15	PROcar	NOMB.=p|GENRE=m|CAS=r	2
.	.	PONfrt	MORPH=empty	.
ans	an	NOMcom	NOMB.=p|GENRE=m|CAS=r	ans
'	'	PONfbl	MORPH=empty	'
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r	ses
valours	valor	NOMcom	NOMB.=p|GENRE=f|CAS=r	valours
ne	ne2	CONcoo	MORPH=empty	ne
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r	ses
bontés	bonté	NOMcom	NOMB.=s|GENRE=f|CAS=r	bontés
,	,	PONfbl	MORPH=empty	,
Ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r	Ses
hounours	onor	NOMcom	NOMB.=p|GENRE=f|CAS=r	hounours
ne	ne2	CONcoo	MORPH=empty	ne
se	soi1	PROper	NOMB.=s	se
simpletés	siplate	VERcjg	MODE=ind|NOMB.=s|CAS=r|DEGRE=p	simpletés
Ne	ne1	ADVneg	MORPH=empty	Ne
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
aroie	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	aroie
hui	ui	ADVgen	DEGRE=-	hui
devisées	deviser	VERppe	NOMB.=p|GENRE=f|CAS=r	devisées
;	;	PONfbl	MORPH=empty	;
Mameletes	mamelete	NOMpro	NOMB.=p|GENRE=f|CAS=r	Mameletes
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
haut	haut	ADVgen	GENRE=f|CAS=r|DEGRE=p	haut
levées	lever	VERppe	NOMB.=p|GENRE=f|CAS=r	levées
,	,	PONfbl	MORPH=empty	,
Ki	qui	PROrel	NOMB.=p|GENRE=f|CAS=n	Ki
nouvielement	novelement2	ADVgen	DEGRE=-	nouvielement
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
poignoient	poindre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	poignoient
.	.	PONfrt	MORPH=empty	.
Tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r	Tout
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	cil
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r	vile
acouroient	acorre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	acouroient
Pour	por2	PRE	MORPH=empty	Pour
li	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r	li
véir	vëoir	VERinf	MORPH=empty	véir
et	et	CONcoo	MORPH=empty	et
remirer	remirer	VERinf	MORPH=empty	remirer
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
pour	por2	PRE	MORPH=empty	pour
voir	voir	ADJqua	NOMB.=s|DEGRE=p	voir
jurer	jurer	VERinf	MORPH=empty	jurer
Que	que4	CONsub	MORPH=empty	Que
tels	tel	DETind	NOMB.=s|GENRE=m|CAS=r	tels
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
regarda	regarder	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	regarda
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
mauvaisement	mauvaisement	ADVgen	DEGRE=-	mauvaisement
s’	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
i	i2	PROadv	MORPH=empty	i
garda	garder	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	garda
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
espris	esprendre2	VERppe	NOMB.=s|GENRE=m|CAS=n	espris
en	en2	PROadv	MORPH=empty	en
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
.	.	PONfrt	MORPH=empty	.
Ne	ne1	ADVneg	MORPH=empty	Ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
ardoir	ardre	VERinf	MORPH=empty	ardoir
de	de	PRE	MORPH=empty	de
piour	pejor	NOMcom	NOMB.=s|GENRE=f|CAS=r	piour
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	Cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
aimme	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aimme
et	et	CONcoo	MORPH=empty	et
n’	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
amés	amer1	VERppe	NOMB.=s|GENRE=m|CAS=n	amés
2	2	PONfrt	NOMB.=p|GENRE=m|CAS=n	2
.	.	PONfrt	MORPH=empty	.
Uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n	Uns
palefrois	palefroi	NOMcom	NOMB.=s|GENRE=m|CAS=n	palefrois
bien	bien1	ADVgen	DEGRE=p	bien
acesmés	acesmer	VERppe	NOMB.=s|CAS=r	acesmés
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
amenés	amener	VERppe	NOMB.=s|GENRE=m|CAS=n	amenés
,	,	PONfbl	MORPH=empty	,
puis	puis	ADVgen	DEGRE=-	puis
monta	monter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	monta
.	.	PONfrt	MORPH=empty	.
